1585,3575,7462
1591,3582,7440
1599,3565,7459
1595,3574,7453
1593,3590,7455
1585,3571,7451
1595,3587,7457
1597,3564,7449
1601,3571,7466
1590,3580,7445
1593,3578,7438
1588,3579,7432
1600,3585,7458
1585,3556,7438
1590,3578,7447
1576,3568,7440
1598,3585,7455
1590,3580,7459
1600,3590,7443
1594,3574,7458
1589,3579,7458
1584,3575,7445
1588,3580,7441
1591,3583,7441
1591,3583,7446
1580,3589,7462
1579,3574,7451
1601,3593,7454
1580,3574,7445
1585,3575,7452
1602,3588,7444
1593,3580,7456
1604,3578,7455
1583,3560,7446
1597,3582,7457
1593,3580,7450
1599,3583,7447
1603,3587,7453
1597,3594,7458
1585,3568,7445
1582,3594,7442
1600,3586,7448
1593,3585,7461
1596,3584,7448
1613,3572,7447
1592,3571,7446
1613,3580,7454
1584,3581,7449
1589,3573,7466
1585,3585,7429
1604,3570,7451
1603,3580,7451
1603,3581,7449
1574,3583,7451
1586,3580,7448
1590,3590,7441
1592,3603,7449
1592,3580,7443
1592,3589,7449
1597,3570,7449
1578,3570,7433
1578,3579,7445
1584,3581,7449
1592,3568,7467
1597,3582,7459
1591,3567,7452
1599,3579,7438
1592,3588,7440
1598,3586,7444
1580,3588,7453
